so_number,product_code,quantity,unit_price,line_total,order_date,customer_code,customer_name,province_name,product_name,color,line_name,group_code,group_name,fiscal_year,fiscal_month
BH25.0025,1000330010240000,1.0,1490092.59,1490093.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0025,000123002009000,3.0,1561388.89,4684167.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0025,000124002009000,7.0,1775277.78,12426944.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0025,1000320010090000,1.0,1703981.48,1703981.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0025,000131002007000,9.0,1418796.3,12769167.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0025,000304002004000,3.0,1960648.15,5881944.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0025,000226003015000,9.0,1996296.3,17966667.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0025,000330002002200,1.0,1917870.37,1917870.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0025,000314002020000,4.0,2488240.74,9952963.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0025,000231003002000,2.0,2844722.22,5689444.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0025,000217003001000,6.0,1846574.07,11079444.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0025,000217004008000,2.0,2488240.74,4976481.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0025,000225002004000,7.0,1917870.37,13425093.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0026,1000220020090000,1.0,1133611.11,1133611.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0026,1040010000080000,1.0,1490092.59,1490093.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0026,000123002009000,2.0,1561388.89,3122778.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0026,000304002004000,1.0,1960648.15,1960648.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0026,000330002002200,1.0,1917870.37,1917870.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0026,000231003002000,1.0,2844722.22,2844722.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0026,000226003015000,1.0,1996296.3,1996296.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0027,000226003015000,8.0,1996296.3,15970370.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0027,000225002004000,7.0,1917870.37,13425093.0,2025-01-11,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0028,1000210020090000,1.0,1062314.81,1062315.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0028,1000340010090000,2.0,1418796.3,2837593.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0028,1000220020090000,1.0,1133611.11,1133611.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0028,1000330010240000,2.0,1490092.59,2980185.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0028,1040010000080000,1.0,1490092.59,1490093.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0028,000225002004000,2.0,1917870.37,3835741.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0028,1000320010090000,2.0,1703981.48,3407963.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0028,000226003015000,2.0,1996296.3,3992593.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0028,000227002009000,1.0,1846574.07,1846574.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0028,000231003002000,2.0,2844722.22,5689444.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0029,1000210020090000,3.0,1062314.81,3186944.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0029,1000340010090000,6.0,1418796.3,8512778.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0029,1000220020090000,1.0,1133611.11,1133611.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0029,1000250020220000,1.0,1133611.11,1133611.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0029,1000270020220000,3.0,1133611.11,3400833.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0029,1000330010240000,6.0,1490092.59,8940556.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0029,1040010000080000,2.0,1490092.59,2980185.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0029,1000320010090000,6.0,1703981.48,10223889.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0029,000226003015000,3.0,1996296.3,5988889.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0029,000227002009000,1.0,1846574.07,1846574.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0029,000330002002200,2.0,1917870.37,3835741.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0029,000231003002000,5.0,2844722.22,14223611.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0029,000217003001000,2.0,1846574.07,3693148.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0029,000225002004000,7.0,1917870.37,13425093.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,1000210020090000,2.0,1062314.81,2124630.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,1000340010090000,5.0,1418796.3,7093982.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,1000220020090000,1.0,1133611.11,1133611.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,1000250020220000,1.0,1133611.11,1133611.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,1000270020220000,3.0,1133611.11,3400833.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,1000330010240000,5.0,1490092.59,7450463.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,000124002009000,2.0,1775277.78,3550556.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,1000320010090000,2.0,1703981.48,3407963.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,000226003015000,2.0,1996296.3,3992593.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,000227002009000,3.0,1846574.07,5539722.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,000330002002200,2.0,1917870.37,3835741.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,000231003002000,1.0,2844722.22,2844722.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,000217003001000,3.0,1846574.07,5539722.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,000217004008000,5.0,2488240.74,12441204.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0030,000225002004000,4.0,1917870.37,7671481.0,2025-01-13,KH-00019,CÔNG TY CỔ PHẦN THƯƠNG MẠI LÊ ANH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0031,000413002001000,1.0,1450000.0,1450000.0,2025-01-13,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,,,,,,2025,1
BH25.0031,000413002003000,2.0,1450000.0,2900000.0,2025-01-13,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,,,,,,2025,1
BH25.0031,000413002022000,2.0,1450000.0,2900000.0,2025-01-13,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,,,,,,2025,1
BH25.0032,000208002007000,101.0,1498148.14,151312962.0,2025-01-13,KH-00023,CÔNG TY TNHH THANH BÌNH,Hà Nội,,,,,,2025,1
BH25.0032,000216002007000,89.0,1498148.14,133335184.0,2025-01-13,KH-00023,CÔNG TY TNHH THANH BÌNH,Hà Nội,,,,,,2025,1
BH25.0033,000331002008000,14.0,1250000.0,17500000.0,2025-01-13,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,Ninh Bình,,,,,,2025,1
BH25.0033,000331002022000,14.0,1250000.0,17500000.0,2025-01-13,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,Ninh Bình,,,,,,2025,1
BH25.0033,000216003005000,3.0,1200000.0,3600000.0,2025-01-13,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,Ninh Bình,,,,,,2025,1
BH25.0033,000216003008000,2.0,1200000.0,2400000.0,2025-01-13,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,Ninh Bình,,,,,,2025,1
BH25.0033,000216003001000,2.0,1200000.0,2400000.0,2025-01-13,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,Ninh Bình,,,,,,2025,1
BH25.0033,000207004000000,10.0,1250000.0,12500000.0,2025-01-13,KH-00024,CÔNG TY TNHH MINH PHƯƠNG,Ninh Bình,,,,,,2025,1
BH25.0034,000217002007000,6.0,2212962.96,13277778.0,2025-01-13,KH-00025,DOANH NGHIỆP TW SƠN HÀ,Thanh Hoá,,,,,,2025,1
BH25.0035,000226003015000,3.0,2592592.59,7777778.0,2025-01-13,KH-00026,CÔNG TY CỔ PHẦN LÊ ANH,Thanh Hóa,,,,,,2025,1
BH25.0036,100029005001000,2.0,3222643.1,6445286.0,2025-01-13,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2025,1
BH25.0036,100029005020000,3.0,3222643.1,9667929.0,2025-01-13,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2025,1
BH25.0036,000208002007000,2.0,1100000.0,2200000.0,2025-01-13,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2025,1
BH25.0036,000208002023000,2.0,1100000.0,2200000.0,2025-01-13,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2025,1
BH25.0036,000209002025000,2.0,1150000.0,2300000.0,2025-01-13,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2025,1
BH25.0036,1000260020220000,1.0,470000.0,470000.0,2025-01-13,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2025,1
BH25.0036,000333002022000,1.0,1300000.0,1300000.0,2025-01-13,KH-00027,HỘ KINH DOANH ĐẠI DƯƠNG,Hà Nội,,,,,,2025,1
BH25.0037,000231003002000,25.0,1200000.0,30000000.0,2025-01-15,KH-00022,CÔNG TY CỔ PHẦN VIỆT ANH,Hà Nội,,,,,,2025,1
BH25.0038,000335002013000,60.0,1200000.0,72000000.0,2025-01-15,KH-00018,CÔNG TY TNHH THƯƠNG MẠI PHÚ THỊNH,Hà Nội,,,,,,2025,1
BH25.0039,000225002015000,3.0,1180000.0,3540000.0,2025-01-15,KH-00028,DOANH NGHIỆP TW PHÚ THỊNH,Phú Thọ,,,,,,2025,1
BH25.0039,000225002023000,2.0,1180000.0,2360000.0,2025-01-15,KH-00028,DOANH NGHIỆP TW PHÚ THỊNH,Phú Thọ,,,,,,2025,1
BH25.0039,000224002015000,1.0,1130000.0,1130000.0,2025-01-15,KH-00028,DOANH NGHIỆP TW PHÚ THỊNH,Phú Thọ,,,,,,2025,1
BH25.0039,000224002023000,2.0,1130000.0,2260000.0,2025-01-15,KH-00028,DOANH NGHIỆP TW PHÚ THỊNH,Phú Thọ,,,,,,2025,1
BH25.0039,000217003001000,1.0,1250000.0,1250000.0,2025-01-15,KH-00028,DOANH NGHIỆP TW PHÚ THỊNH,Phú Thọ,,,,,,2025,1
BH25.0039,000217002001000,2.0,1150000.0,2300000.0,2025-01-15,KH-00028,DOANH NGHIỆP TW PHÚ THỊNH,Phú Thọ,,,,,,2025,1
BH25.0039,000218002001000,2.0,1180000.0,2360000.0,2025-01-15,KH-00028,DOANH NGHIỆP TW PHÚ THỊNH,Phú Thọ,,,,,,2025,1
BH25.0039,000214004000000,1.0,1250000.0,1250000.0,2025-01-15,KH-00028,DOANH NGHIỆP TW PHÚ THỊNH,Phú Thọ,,,,,,2025,1
BH25.0039,000215004000000,2.0,1280000.0,2560000.0,2025-01-15,KH-00028,DOANH NGHIỆP TW PHÚ THỊNH,Phú Thọ,,,,,,2025,1
BH25.0039,000335002001000,1.0,1200000.0,1200000.0,2025-01-15,KH-00028,DOANH NGHIỆP TW PHÚ THỊNH,Phú Thọ,,,,,,2025,1
BH25.0039,000333002001000,10.0,1300000.0,13000000.0,2025-01-15,KH-00028,DOANH NGHIỆP TW PHÚ THỊNH,Phú Thọ,,,,,,2025,1
BH25.0039,000324000180000,1.0,1300000.0,1300000.0,2025-01-15,KH-00028,DOANH NGHIỆP TW PHÚ THỊNH,Phú Thọ,,,,,,2025,1
BH25.0040,000123002007000,2.0,2027777.78,4055556.0,2025-01-16,KH-00029,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,Phan Thiết,,,,,,2025,1
BH25.0041,000225002002000,35.0,1805555.56,63194445.0,2025-01-16,KH-00030,CỬA HÀNG XE ĐẠP BÌNH MINH,Bắc Giang,,,,,,2025,1
BH25.0041,000225002007000,35.0,1805555.56,63194445.0,2025-01-16,KH-00030,CỬA HÀNG XE ĐẠP BÌNH MINH,Bắc Giang,,,,,,2025,1
BH25.0041,000225002015000,40.0,1805555.56,72222222.0,2025-01-16,KH-00030,CỬA HÀNG XE ĐẠP BÌNH MINH,Bắc Giang,,,,,,2025,1
BH25.0041,000225002004000,40.0,1805555.56,72222222.0,2025-01-16,KH-00030,CỬA HÀNG XE ĐẠP BÌNH MINH,Bắc Giang,,,,,,2025,1
BH25.0041,000329002005000,77.0,2592592.59,199629629.0,2025-01-16,KH-00030,CỬA HÀNG XE ĐẠP BÌNH MINH,Bắc Giang,,,,,,2025,1
BH25.0041,000329002004001,78.0,2592592.59,202222222.0,2025-01-16,KH-00030,CỬA HÀNG XE ĐẠP BÌNH MINH,Bắc Giang,,,,,,2025,1
BH25.0041,1000350050220000,1.0,4066666.67,4066667.0,2025-01-16,KH-00030,CỬA HÀNG XE ĐẠP BÌNH MINH,Bắc Giang,,,,,,2025,1
BH25.0041,100028005020000,1.0,4066666.67,4066667.0,2025-01-16,KH-00030,CỬA HÀNG XE ĐẠP BÌNH MINH,Bắc Giang,,,,,,2025,1
BH25.0042,000225002007000,1.0,1898148.0,1898148.0,2025-01-16,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0042,1050010000200000,1.0,1759259.0,1759259.0,2025-01-16,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0042,1000210020090000,3.0,1076111.0,3228333.0,2025-01-16,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0043,000224002004000,2.0,1842592.0,3685184.0,2025-01-16,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0043,000225002007000,5.0,1898148.0,9490740.0,2025-01-16,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0043,1000240020090000,3.0,1148333.0,3444999.0,2025-01-16,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0043,1000270020150000,3.0,1148333.0,3444999.0,2025-01-16,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0044,000226003015000,13.0,2037037.0,26481481.0,2025-01-16,KH-00006,CÔNG TY TNHH CHI THÀNH,TP. Hồ Chí Minh,,,,,,2025,1
BH25.0045,000217003005000,1.0,2453703.7,2453704.0,2025-01-16,KH-00031,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,Hà Nội,,,,,,2025,1
BH25.0045,000217003008000,1.0,2453703.7,2453704.0,2025-01-16,KH-00031,CÔNG TY CỔ PHẦN THƯƠNG MẠI ĐẠI DƯƠNG,Hà Nội,,,,,,2025,1
BH25.0046,1040010000080000,1.0,1935185.19,1935185.0,2025-01-16,KH-00032,HỘ KINH DOANH CHI THÀNH,Hà Nội,,,,,,2025,1
BH25.0047,000217002003000,5.0,2212962.96,11064815.0,2025-01-17,KH-00033,CỬA HÀNG XE ĐẠP HÙNG CƯỜNG,Hà Nội,,,,,,2025,1
BH25.0048,000324000040000,1.0,1300000.0,1300000.0,2025-01-18,KH-00034,CÔNG TY TNHH BÌNH MINH,Đà Nẵng,,,,,,2025,1
BH25.0048,000324000180000,1.0,1300000.0,1300000.0,2025-01-18,KH-00034,CÔNG TY TNHH BÌNH MINH,Đà Nẵng,,,,,,2025,1
BH25.0048,000125002013000,2.0,1050000.0,2100000.0,2025-01-18,KH-00034,CÔNG TY TNHH BÌNH MINH,Đà Nẵng,,,,,,2025,1
BH25.0048,000125002023000,2.0,1050000.0,2100000.0,2025-01-18,KH-00034,CÔNG TY TNHH BÌNH MINH,Đà Nẵng,,,,,,2025,1
BH25.0048,000231003005000,1.0,1200000.0,1200000.0,2025-01-18,KH-00034,CÔNG TY TNHH BÌNH MINH,Đà Nẵng,,,,,,2025,1
BH25.0048,000331002008000,1.0,1250000.0,1250000.0,2025-01-18,KH-00034,CÔNG TY TNHH BÌNH MINH,Đà Nẵng,,,,,,2025,1
BH25.0048,000331002004000,1.0,1250000.0,1250000.0,2025-01-18,KH-00034,CÔNG TY TNHH BÌNH MINH,Đà Nẵng,,,,,,2025,1
BH25.0048,000214004000000,1.0,1250000.0,1250000.0,2025-01-18,KH-00034,CÔNG TY TNHH BÌNH MINH,Đà Nẵng,,,,,,2025,1
BH25.0049,000217004005000,1.0,1300000.0,1300000.0,2025-01-18,KH-00035,CỬA HÀNG XE ĐẠP TÂY BẮC,Đà Nẵng,,,,,,2025,1
BH25.0049,000225002023000,4.0,1180000.0,4720000.0,2025-01-18,KH-00035,CỬA HÀNG XE ĐẠP TÂY BẮC,Đà Nẵng,,,,,,2025,1
BH25.0049,000218003005000,1.0,1270000.0,1270000.0,2025-01-18,KH-00035,CỬA HÀNG XE ĐẠP TÂY BẮC,Đà Nẵng,,,,,,2025,1
BH25.0049,000218003001000,1.0,1270000.0,1270000.0,2025-01-18,KH-00035,CỬA HÀNG XE ĐẠP TÂY BẮC,Đà Nẵng,,,,,,2025,1
BH25.0049,000217003005000,1.0,1250000.0,1250000.0,2025-01-18,KH-00035,CỬA HÀNG XE ĐẠP TÂY BẮC,Đà Nẵng,,,,,,2025,1
BH25.0049,000217003008000,1.0,1250000.0,1250000.0,2025-01-18,KH-00035,CỬA HÀNG XE ĐẠP TÂY BẮC,Đà Nẵng,,,,,,2025,1
BH25.0049,000218004005000,1.0,1320000.0,1320000.0,2025-01-18,KH-00035,CỬA HÀNG XE ĐẠP TÂY BẮC,Đà Nẵng,,,,,,2025,1
BH25.0049,000218004008000,1.0,1320000.0,1320000.0,2025-01-18,KH-00035,CỬA HÀNG XE ĐẠP TÂY BẮC,Đà Nẵng,,,,,,2025,1
BH25.0049,000217004008000,1.0,1300000.0,1300000.0,2025-01-18,KH-00035,CỬA HÀNG XE ĐẠP TÂY BẮC,Đà Nẵng,,,,,,2025,1
BH25.0050,1010020000050000,2.0,7490740.74,14981481.0,2025-01-20,KH-00036,CÔNG TY TNHH THƯƠNG MẠI PHÚC AN,Hà Nội,,,,,,2025,1
BH25.0051,000324000040000,1.0,3879629.63,3879630.0,2025-01-20,KH-00037,CÔNG TY TNHH THƯƠNG MẠI THANH BÌNH,Hà Nội,,,,,,2025,1
BH25.0052,000225002025000,5.0,1180000.0,5900000.0,2025-01-20,KH-00038,DOANH NGHIỆP TW TÂN TIẾN,Thái Nguyên,,,,,,2025,1
BH25.0052,000225002009000,3.0,1180000.0,3540000.0,2025-01-20,KH-00038,DOANH NGHIỆP TW TÂN TIẾN,Thái Nguyên,,,,,,2025,1
BH25.0052,000225002002000,3.0,1180000.0,3540000.0,2025-01-20,KH-00038,DOANH NGHIỆP TW TÂN TIẾN,Thái Nguyên,,,,,,2025,1
BH25.0052,000225002023000,5.0,1180000.0,5900000.0,2025-01-20,KH-00038,DOANH NGHIỆP TW TÂN TIẾN,Thái Nguyên,,,,,,2025,1
BH25.0052,000216003008000,1.0,1200000.0,1200000.0,2025-01-20,KH-00038,DOANH NGHIỆP TW TÂN TIẾN,Thái Nguyên,,,,,,2025,1
BH25.0052,000217003008000,2.0,1250000.0,2500000.0,2025-01-20,KH-00038,DOANH NGHIỆP TW TÂN TIẾN,Thái Nguyên,,,,,,2025,1
BH25.0052,000218003001000,2.0,1270000.0,2540000.0,2025-01-20,KH-00038,DOANH NGHIỆP TW TÂN TIẾN,Thái Nguyên,,,,,,2025,1
BH25.0052,000218003008000,2.0,1270000.0,2540000.0,2025-01-20,KH-00038,DOANH NGHIỆP TW TÂN TIẾN,Thái Nguyên,,,,,,2025,1
BH25.0052,000218002001000,1.0,1180000.0,1180000.0,2025-01-20,KH-00038,DOANH NGHIỆP TW TÂN TIẾN,Thái Nguyên,,,,,,2025,1
BH25.0052,000218002007000,2.0,1180000.0,2360000.0,2025-01-20,KH-00038,DOANH NGHIỆP TW TÂN TIẾN,Thái Nguyên,,,,,,2025,1
BH25.0052,000217002007000,1.0,1150000.0,1150000.0,2025-01-20,KH-00038,DOANH NGHIỆP TW TÂN TIẾN,Thái Nguyên,,,,,,2025,1
BH25.0053,000217004008000,5.0,3055556.0,15277780.0,2025-01-21,KH-00039,CÔNG TY CỔ PHẦN ĐÔNG NAM,Phú Quốc,,,,,,2025,1
BH25.0053,000231003022000,10.0,3472222.0,34722220.0,2025-01-21,KH-00039,CÔNG TY CỔ PHẦN ĐÔNG NAM,Phú Quốc,,,,,,2025,1
BH25.0053,000231003002000,10.0,3472222.0,34722220.0,2025-01-21,KH-00039,CÔNG TY CỔ PHẦN ĐÔNG NAM,Phú Quốc,,,,,,2025,1
BH25.0053,000304002019000,10.0,2407407.0,24074070.0,2025-01-21,KH-00039,CÔNG TY CỔ PHẦN ĐÔNG NAM,Phú Quốc,,,,,,2025,1
BH25.0053,000304002004000,10.0,2407407.0,24074070.0,2025-01-21,KH-00039,CÔNG TY CỔ PHẦN ĐÔNG NAM,Phú Quốc,,,,,,2025,1
